line,BusFrom,BusTo,X,Pmin,Pmax,ratio,IsBuildPlineLimit
2446,1027,1803,0.15505,0,0,1,NO
2447,1026,1804,0.15505,0,0,1,NO
2448,1029,1805,0.3279,0,0,1,NO
2449,1029,1806,0.3279,0,0,1,NO
2450,1029,1807,0.3279,0,0,1,NO
2451,1029,1808,0.3279,0,0,1,NO
2452,1055,1809,0.0774,0,0,1,NO
2453,1056,1810,0.06037,0,0,1,NO
2454,1057,1811,0.0774,0,0,1,NO
2455,1058,1812,0.0774,0,0,1,NO
2456,1065,1813,0.2858,0,0,1,NO
2457,1063,1814,0.2858,0,0,1,NO
2458,1064,1815,0.2858,0,0,1,NO
2459,1114,1816,0.26199,0,0,1,NO
2460,1114,1817,0.26199,0,0,1,NO
2461,1117,1818,0.31759,0,0,1,NO
2462,1118,1819,0.32941,0,0,1,NO
2463,1136,1820,0.73362,0,0,1,NO
2464,1162,1821,0.08883,0,0,1,NO
2465,1173,1822,0.0093,-1545,1545,1,NO
2466,1172,1823,0.0093,-1545,1545,1,NO
2467,475,1824,0.03594,0,0,1,NO
2468,476,1825,0.0197,-259,259,1,NO
2469,473,1826,0.03742,0,0,1,NO
2470,474,1827,0.03712,0,0,1,NO
2471,1187,1828,0.24436,0,0,1,NO
2472,1187,1829,0.24436,0,0,1,NO
2473,1190,1830,0.14894,0,0,1,NO
2474,1194,1831,0.01261,-1062,1062,1,NO
2475,1193,1832,0.01261,-1066,1066,1,NO
2476,1198,1833,0.1992,0,0,1,NO
2477,1198,1834,0.1992,0,0,1,NO
2478,1226,1835,0.42812,0,0,1,NO
2479,1229,1836,0.42812,0,0,1,NO
2480,1228,1837,0.42812,0,0,1,NO
2481,1227,1838,0.42812,0,0,1,NO
2482,1233,1839,0.09276,0,0,1,NO
2483,1233,1840,0.09276,0,0,1,NO
2484,1233,1841,0.09276,0,0,1,NO
2485,1233,1842,0.09276,0,0,1,NO
2486,1282,1843,0.01277,-1134,1134,1,NO
2487,1283,1844,0.01277,-1137,1137,1,NO
2488,1285,1845,0.01277,-1136,1136,1,NO
2489,1284,1846,0.01277,-1133,1133,1,NO
2490,1311,1847,0.05059,0,0,1,NO
2491,1311,1848,0.05059,0,0,1,NO
2492,1310,1849,0.05059,0,0,1,NO
2493,1355,1850,0.04496,0,0,1,NO
2494,1354,1851,0.04496,0,0,1,NO
2495,1382,1852,0.31805,0,0,1,NO
2496,1381,1853,0.31805,0,0,1,NO
2497,1380,1854,0.31805,0,0,1,NO
2498,1388,1855,0.15125,0,0,1,NO
2499,1388,1856,0.15125,0,0,1,NO
2500,749,1857,5E-05,-1974,1974,1,NO
2501,749,1858,5E-05,-1974,1974,1,NO
2502,964,1859,0.01349,-401,401,1,NO
2503,722,1860,0.00684,-1474,1474,1,NO
2504,33,1861,0.01412,-470,470,1,NO
2505,1159,1862,0.00315,-1579,1579,1,NO
2506,835,1863,0.00625,-506,506,1,NO
2507,868,1864,0.00186,-506,506,1,NO
2508,775,1865,0.00809,-1474,1474,1,NO
2509,69,1866,0.0047,-1711,1711,1,NO
2510,747,1867,0.00569,-1253,1253,1,NO
2511,1159,1868,0.00516,-1316,1316,1,NO
2512,958,1869,0.02014,-336,336,1,NO
2513,1486,1870,0.00452,-454,454,1,NO
2514,207,1871,0.01654,-1579,1579,1,NO
2515,1383,1872,0.00588,-502,502,1,NO
2516,858,1873,0.00284,-1974,1974,1,NO
2517,1179,1874,0.00759,-288,288,1,NO
2518,1345,1875,0.00356,-1790,1790,1,NO
2519,1346,1876,0.00356,-1790,1790,1,NO
2520,300,1877,0.0222,-461,461,1,NO
2521,34,1878,0.00586,-1624,1624,1,NO
2522,1158,1879,0.00522,-1487,1487,1,NO
2523,339,1880,0.0347,-323,323,1,NO
2524,7,1881,0.0196,-1559,1559,1,NO
2525,8,1882,0.0196,-1559,1559,1,NO
2526,340,1883,0.0268,-323,323,1,NO
2527,1358,1884,0.00401,-1316,1316,1,NO
2528,547,1885,0.00929,-428,428,1,NO
2529,547,1886,0.0093,-428,428,1,NO
2530,207,1887,0.00086,-1382,1382,1,NO
2531,85,1888,0.01138,-1624,1624,1,NO
