line,BusFrom,BusTo,X,Pmin,Pmax,ratio,IsBuildPlineLimit
2470,2104,1903,0.11818,-90,90,1,NO
2471,1907,1906,0.0001,-438,438,1,NO
2472,1906,1928,0.02474,-120,120,1,NO
2473,1959,1906,0.04223,-90,90,1,NO
2474,1914,1907,0.14207,-90,90,1,NO
2475,1907,1929,0.02474,-120,120,1,NO
2476,1908,1920,0.0004,-137,137,1,NO
2477,1909,1919,0.00031,-137,137,1,NO
2478,2097,1910,0.01537,-90,90,1,NO
2479,1996,1911,0.05281,-114,114,1,NO
2480,2112,1911,0.08008,-114,114,1,NO
2481,2096,1912,0.02149,-120,120,1,NO
2482,2086,1913,0.02554,-90,90,1,NO
2483,1915,1914,0.0001,-438,438,1,NO
2484,1975,1914,0.05785,-91,91,1,NO
2485,2038,1914,0.08545,-91,91,1,NO
2486,2100,1916,0.04265,-137,137,1,NO
2487,2066,1920,0.00208,-120,120,1,NO
2488,2072,1920,0.03219,-90,90,1,NO
2489,1922,1921,0.0001,-438,438,1,NO
2490,1995,1921,0.02016,-90,90,1,NO
2491,2012,1922,0.01645,-120,120,1,NO
2492,2080,1922,0.03074,-90,90,1,NO
2493,2076,1923,0.01029,-120,120,1,NO
2494,1933,1925,0.02164,-90,90,1,NO
2495,2073,1927,0.01264,-137,137,1,NO
2496,2018,1929,0.01405,-137,137,1,NO
2497,1930,2074,0.03325,-90,90,1,NO
2498,1977,1931,0.06942,-137,137,1,NO
2499,2095,1933,0.01942,-120,120,1,NO
2500,1988,1934,0.08678,-68,68,1,NO
2501,1936,2044,0.00902,-137,137,1,NO
2502,1937,2045,0.00902,-137,137,1,NO
2503,1938,2091,0.03629,-90,90,1,NO
2504,1941,2105,0.06562,-90,90,1,NO
2505,1993,1943,0.07149,-137,137,1,NO
2506,2049,1944,0.08041,-137,137,1,NO
2507,2015,1946,0.07231,-90,90,1,NO
2508,1948,1947,0.0001,-438,438,1,NO
2509,2025,1949,0.02314,-91,91,1,NO
2510,1951,1950,0.08661,-137,137,1,NO
2511,1953,1952,0.01917,-137,137,1,NO
2512,1953,2093,0.08885,-137,137,1,NO
2513,1956,1955,0.0001,-438,438,1,NO
2514,2033,1955,0.07686,-120,120,1,NO
2515,1958,1957,0.0001,-438,438,1,NO
2516,1957,1987,0.0404,-114,114,1,NO
2517,2060,1957,0.04735,-120,120,1,NO
2518,1973,1963,0.02314,-114,114,1,NO
2519,2048,1965,0.13,-90,90,1,NO
2520,2084,1965,0.05818,-137,137,1,NO
2521,1966,2090,0.09504,-137,137,1,NO
2522,2114,1966,0.04876,-90,90,1,NO
2523,1987,1967,0.02742,-114,114,1,NO
2524,2048,1968,0.1075,-137,137,1,NO
2525,1968,2113,0.11402,-137,137,1,NO
2526,1999,1970,0.0538,-91,91,1,NO
2527,2038,1970,0.06033,-90,90,1,NO
2528,2047,1971,0.07322,-90,90,1,NO
2529,2091,1972,0.09165,-137,137,1,NO
2530,1976,1974,0.0943,-90,90,1,NO
2531,2037,1977,0.08264,-137,137,1,NO
2532,1978,2013,0.06686,-137,137,1,NO
2533,1979,2074,0.00898,-90,90,1,NO
2534,1980,2077,0.00967,-120,120,1,NO
2535,1982,1981,0.0001,-438,438,1,NO
2536,1987,1981,0.04207,-68,68,1,NO
2537,2063,1984,0.03957,-137,137,1,NO
2538,1987,2014,0.02548,-90,90,1,NO
2539,1988,2108,0.02727,-68,68,1,NO
2540,1991,1989,0.01835,-90,90,1,NO
2541,2049,1989,0.01835,-90,90,1,NO
2542,1990,2079,0.01505,-137,137,1,NO
2543,2078,1995,0.03048,-76,76,1,NO
2544,2085,1996,0.08446,-137,137,1,NO
2545,2023,2001,0.06215,-120,120,1,NO
2546,2011,2003,0.00909,-137,137,1,NO
2547,2006,2004,0.00992,-137,137,1,NO
2548,2007,2005,0.01157,-137,137,1,NO
2549,2008,2006,0.0314,-137,137,1,NO
2550,2010,2006,0.00992,-137,137,1,NO
2551,2009,2007,0.0405,-140,140,1,NO
2552,2010,2007,0.01074,-137,137,1,NO
2553,2011,2010,0.0001,-438,438,1,NO
2554,2019,2018,0.0001,-438,438,1,NO
2555,2040,2021,0.0236,-137,137,1,NO
2556,2056,2021,0.0157,-90,90,1,NO
2557,2058,2021,0.02727,-137,137,1,NO
2558,2035,2022,0.0281,-137,137,1,NO
2559,2037,2022,0.03636,-120,120,1,NO
2560,2026,2025,0.0001,-438,438,1,NO
2561,2029,2064,0.09072,-137,137,1,NO
2562,2075,2032,0.12215,-90,90,1,NO
2563,2050,2034,0.00413,-137,137,1,NO
2564,2058,2034,0.0281,-137,137,1,NO
2565,2037,2036,0.0001,-438,438,1,NO
2566,2036,2039,0.02395,-137,137,1,NO
2567,2055,2037,0.0338,-90,90,1,NO
2568,2106,2038,0.10375,-90,90,1,NO
2569,2053,2042,0.02231,-90,90,1,NO
2570,2052,2045,0.03554,-90,90,1,NO
2571,2069,2046,0.00364,-90,90,1,NO
2572,2051,2079,0.01683,-137,137,1,NO
2573,2057,2052,0.00182,-118,118,1,NO
2574,2248,2054,0.09917,-137,137,1,NO
2575,2059,2091,0.05992,-120,120,1,NO
2576,2067,2107,0.0516,-90,90,1,NO
2577,2074,2072,0.00829,-90,90,1,NO
2578,2081,2076,0.00014,-120,120,1,NO
2579,2094,2078,0.00669,-76,76,1,NO
2580,2115,2080,0.00024,-90,90,1,NO
2581,2089,2088,0.0001,-438,438,1,NO
2582,2092,2088,0.07182,-114,114,1,NO
2583,2091,2090,0.0001,-438,438,1,NO
2584,2099,2097,0.01736,-90,90,1,NO
2585,2099,2098,0.01893,-90,90,1,NO
2586,2109,2108,0.0001,-438,438,1,NO
2587,2166,2116,0.0157,-120,120,1,NO
2588,2116,2167,0.01091,-137,137,1,NO
2589,2216,2117,0.12149,-68,68,1,NO
2590,2117,2235,0.06942,-68,68,1,NO
2591,2118,2131,0.02116,-137,137,1,NO
2592,2118,2134,0.04463,-125,125,1,NO
2593,2123,2119,0.00752,-137,137,1,NO
2594,2119,2220,0.00752,-120,120,1,NO
2595,2119,2311,0.04182,-137,137,1,NO
2596,2368,2119,0.00496,-137,137,1,NO
2597,2368,2119,0.00496,-137,137,1,NO
2598,2369,2119,0.00719,-57,57,1,NO
2599,2245,2120,0.12628,-95,95,1,NO
2600,2120,2365,0.06917,-137,137,1,NO
2601,2122,2121,0.0001,-438,438,1,NO
2602,2121,2158,0.06215,-81,81,1,NO
2603,2199,2121,0.0495,-68,68,1,NO
2604,2121,2380,0.17719,-70,70,1,NO
2605,2122,2315,0.09174,-99,99,1,NO
2606,2306,2123,0.01298,-137,137,1,NO
2607,2124,2129,0.01777,-61,61,1,NO
2608,2250,2124,0.12066,-114,114,1,NO
2609,2124,2308,0.07893,-68,68,1,NO
2610,2229,2125,0.0679,-122,122,1,NO
2611,2125,2377,0.06954,-120,120,1,NO
2612,2126,2132,0.00992,-137,137,1,NO
2613,2194,2126,0.01083,-137,137,1,NO
2614,2127,2284,0.0314,-47,47,1,NO
2615,2290,2127,0.06529,-68,68,1,NO
2616,2128,2365,0.00917,-122,122,1,NO
2617,2129,2193,0.07231,-75,75,1,NO
2618,2130,2137,0.12066,-140,140,1,NO
2619,2131,2306,0.00628,-137,137,1,NO
2620,2132,2196,0.01058,-120,120,1,NO
2621,2134,2133,0.0001,-438,438,1,NO
2622,2269,2133,0.0281,-87,87,1,NO
2623,2194,2134,0.0562,-81,81,1,NO
2624,2337,2134,0.06876,-137,137,1,NO
2625,2164,2135,0.06471,-90,90,1,NO
2626,2135,2268,0.06215,-90,90,1,NO
2627,2251,2136,0.05603,-83,83,1,NO
2628,2136,2282,0.04397,-78,78,1,NO
2629,2137,2142,0.0076,-68,68,1,NO
2630,2146,2137,0.05992,-47,47,1,NO
2631,2137,2348,0.09157,-68,68,1,NO
2632,2139,2138,0.0001,-438,438,1,NO
2633,2138,2169,0.09752,-85,85,1,NO
2634,2173,2138,0.01736,-137,137,1,NO
2635,2138,2377,0.11818,-95,95,1,NO
2636,2255,2139,0.02314,-123,123,1,NO
2637,2139,2304,0.01074,-137,137,1,NO
2638,2140,2339,0.05777,-68,68,1,NO
2639,2349,2140,0.05289,-140,140,1,NO
2640,2349,2140,0.05289,-140,140,1,NO
2641,2345,2141,0.06942,-137,137,1,NO
2642,2141,2357,0.0895,-95,95,1,NO
2643,2142,2316,0.11306,-68,68,1,NO
2644,2143,2187,0.09256,-57,57,1,NO
2645,2294,2143,0.0595,-125,125,1,NO
2646,2145,2144,0.0386,-30,30,1,NO
2647,2145,2328,0.12455,-38,38,1,NO
2648,2189,2146,0.04702,-68,68,1,NO
2649,2169,2147,0.01529,-114,114,1,NO
2650,2147,2233,0.01529,-114,114,1,NO
2651,2148,2374,0.00388,-76,76,1,NO
2652,2313,2149,0.05899,-122,122,1,NO
2653,2229,2150,0.07107,-90,90,1,NO
2654,2150,2322,0.07107,-78,78,1,NO
2655,2164,2151,0.07132,-90,90,1,NO
2656,2151,2323,0.07132,-38,38,1,NO
2657,2152,2260,0.07496,-68,68,1,NO
2658,2290,2152,0.07165,-68,68,1,NO
2659,2374,2153,0.06413,-68,68,1,NO
2660,2154,2200,0.03554,-120,120,1,NO
2661,2154,2303,0.02174,-120,120,1,NO
2662,2360,2155,0.01702,-90,90,1,NO
2663,2155,2362,0.01017,-68,68,1,NO
2664,2156,2157,0.1643,-68,68,1,NO
2665,2366,2156,0.06887,-68,68,1,NO
2666,2158,2157,0.0001,-438,438,1,NO
2667,2214,2157,0.03008,-119,119,1,NO
2668,2351,2157,0.08942,-137,137,1,NO
2669,2213,2158,0.02975,-137,137,1,NO
2670,2160,2159,0.0281,-133,133,1,NO
2671,2159,2165,0.1595,-85,85,1,NO
2672,2159,2251,0.05868,-90,90,1,NO
2673,2284,2159,0.0314,-47,47,1,NO
2674,2375,2159,0.00529,-137,137,1,NO
2675,2279,2160,0.06612,-95,95,1,NO
2676,2298,2161,0.09587,-137,137,1,NO
2677,2161,2375,0.01058,-137,137,1,NO
2678,2162,2195,0.01893,-32,32,1,NO
2679,2163,2196,0.01893,-32,32,1,NO
2680,2233,2165,0.00413,-127,127,1,NO
2681,2165,2263,0.02231,-122,122,1,NO
2682,2296,2165,0.00413,-137,137,1,NO
2683,2328,2165,0.18017,-99,99,1,NO
2684,2166,2168,0.06727,-137,137,1,NO
2685,2171,2166,0.01983,-120,120,1,NO
2686,2282,2166,0.02149,-78,78,1,NO
2687,2297,2166,0.00413,-137,137,1,NO
2688,2338,2166,0.1081,-137,137,1,NO
2689,2167,2169,0.02595,-68,68,1,NO
2690,2286,2167,0.01686,-137,137,1,NO
2691,2167,2287,0.01488,-137,137,1,NO
2692,2167,2371,0.01488,-120,120,1,NO
2693,2263,2168,0.00421,-137,137,1,NO
2694,2168,2275,0.0157,-102,102,1,NO
2695,2168,2370,0.01488,-120,120,1,NO
2696,2299,2169,0.09008,-114,114,1,NO
2697,2307,2169,0.00413,-127,127,1,NO
2698,2205,2170,0.06959,-72,72,1,NO
2699,2206,2170,0.03471,-120,120,1,NO
2700,2241,2170,0.1119,-76,76,1,NO
2701,2275,2170,0.03636,-102,102,1,NO
2702,2170,2327,0.0438,-114,114,1,NO
2703,2367,2170,0.04714,-114,114,1,NO
2704,2330,2171,0.04603,-120,120,1,NO
2705,2173,2172,0.0001,-438,438,1,NO
2706,2180,2172,0.00413,-127,127,1,NO
2707,2172,2341,0.00347,-137,137,1,NO
2708,2172,2356,0.03471,-137,137,1,NO
2709,2173,2179,0.01273,-95,95,1,NO
2710,2173,2332,0.00413,-127,127,1,NO
2711,2174,2257,0.05083,-133,133,1,NO
2712,2267,2174,0.04347,-68,68,1,NO
2713,2185,2175,0.00496,-137,137,1,NO
2714,2175,2186,0.01818,-137,137,1,NO
2715,2176,2247,0.05702,-68,68,1,NO
2716,2177,2232,0.11901,-68,68,1,NO
2717,2352,2177,0.0681,-68,68,1,NO
2718,2178,2199,0.07157,-68,68,1,NO
2719,2209,2178,0.05793,-68,68,1,NO
2720,2179,2299,0.00934,-120,120,1,NO
2721,2332,2180,0.00413,-127,127,1,NO
2722,2181,2339,0.00744,-114,114,1,NO
2723,2182,2340,0.00744,-114,114,1,NO
2724,2183,2235,0.06116,-68,68,1,NO
2725,2184,2286,0.02893,-137,137,1,NO
2726,2296,2184,0.01736,-137,137,1,NO
2727,2325,2185,0.00826,-120,120,1,NO
2728,2188,2186,0.0001,-438,438,1,NO
2729,2193,2186,0.09884,-125,125,1,NO
2730,2309,2186,0.0238,-114,114,1,NO
2731,2221,2187,0.13025,-106,106,1,NO
2732,2225,2187,0.0686,-99,99,1,NO
2733,2352,2187,0.11207,-68,68,1,NO
2734,2221,2188,0.12959,-114,114,1,NO
2735,2324,2188,0.02455,-114,114,1,NO
2736,2285,2190,0.11669,-68,68,1,NO
2737,2190,2382,0.08264,-68,68,1,NO
2738,2228,2191,0.01727,-68,68,1,NO
2739,2250,2191,0.08182,-90,90,1,NO
2740,2191,2276,0.03322,-106,106,1,NO
2741,2191,2335,0.07992,-137,137,1,NO
2742,2192,2237,0.0238,-120,120,1,NO
2743,2274,2192,0.02653,-108,108,1,NO
2744,2196,2195,0.0001,-438,438,1,NO
2745,2212,2195,0.06281,-99,99,1,NO
2746,2336,2195,0.12165,-80,80,1,NO
2747,2368,2195,0.0238,-89,89,1,NO
2748,2204,2196,0.07231,-68,68,1,NO
2749,2220,2196,0.01058,-95,95,1,NO
2750,2302,2196,0.00306,-45,45,1,NO
2751,2274,2197,0.02074,-114,114,1,NO
2752,2197,2333,0.09669,-120,120,1,NO
2753,2198,2258,0.09752,-140,140,1,NO
2754,2198,2272,0.05554,-68,68,1,NO
2755,2200,2361,0.14545,-76,76,1,NO
2756,2202,2201,0.0001,-438,438,1,NO
2757,2202,2376,0.07851,-68,68,1,NO
2758,2203,2205,0.09355,-72,72,1,NO
2759,2320,2203,0.10306,-76,76,1,NO
2760,2328,2203,0.17008,-137,137,1,NO
2761,2210,2204,0.01166,-137,137,1,NO
2762,2356,2206,0.02893,-120,120,1,NO
2763,2207,2209,0.01413,-90,90,1,NO
2764,2208,2255,0.00926,-137,137,1,NO
2765,2341,2208,0.00694,-137,137,1,NO
2766,2209,2351,0.0619,-137,137,1,NO
2767,2316,2210,0.12121,-57,57,1,NO
2768,2211,2214,0.00421,-99,99,1,NO
2769,2224,2211,0.02397,-125,125,1,NO
2770,2295,2212,0.03306,-114,114,1,NO
2771,2224,2213,0.05124,-137,137,1,NO
2772,2215,2217,0.01372,-114,114,1,NO
2773,2278,2215,0.08736,-114,114,1,NO
2774,2218,2216,0.06281,-68,68,1,NO
2775,2237,2217,0.01983,-120,120,1,NO
2776,2245,2218,0.07587,-34,34,1,NO
2777,2301,2218,0.0507,-83,83,1,NO
2778,2219,2251,0.06529,-21,21,1,NO
2779,2223,2221,0.01331,-95,95,1,NO
2780,2221,2238,0.13041,-137,137,1,NO
2781,2222,2227,0.05702,-95,95,1,NO
2782,2222,2352,0.06843,-122,122,1,NO
2783,2240,2223,0.06628,-125,125,1,NO
2784,2224,2318,0.06529,-68,68,1,NO
2785,2276,2225,0.10744,-106,106,1,NO
2786,2362,2226,0.10281,-99,99,1,NO
2787,2227,2339,0.02686,-95,95,1,NO
2788,2267,2228,0.09347,-68,68,1,NO
2789,2230,2229,0.01372,-137,137,1,NO
2790,2355,2230,0.06099,-137,137,1,NO
2791,2231,2236,0.05245,-120,120,1,NO
2792,2334,2231,0.03176,-120,120,1,NO
2793,2292,2232,0.10487,-68,68,1,NO
2794,2232,2362,0.07876,-90,90,1,NO
2795,2233,2259,0.00413,-127,127,1,NO
2796,2233,2259,0.00413,-127,127,1,NO
2797,2234,2361,0.04017,-77,77,1,NO
2798,2235,2257,0.12893,-68,68,1,NO
2799,2236,2359,0.09397,-120,120,1,NO
2800,2247,2237,0.02628,-68,68,1,NO
2801,2273,2237,0.0338,-90,90,1,NO
2802,2238,2298,0.01653,-137,137,1,NO
2803,2268,2239,0.09983,-45,45,1,NO
2804,2239,2380,0.07826,-45,45,1,NO
2805,2335,2240,0.09223,-137,137,1,NO
2806,2338,2241,0.0224,-122,122,1,NO
2807,2246,2242,0.06876,-68,68,1,NO
2808,2242,2280,0.06876,-137,137,1,NO
2809,2309,2243,0.01653,-114,114,1,NO
2810,2324,2243,0.01074,-114,114,1,NO
2811,2310,2244,0.09438,-76,76,1,NO
2812,2346,2244,0.05372,-78,78,1,NO
2813,2246,2258,0.11107,-114,114,1,NO
2814,2248,2269,0.08,-137,137,1,NO
2815,2249,2262,0.09116,-68,68,1,NO
2816,2252,2311,0.07901,-120,120,1,NO
2817,2253,2274,0.05702,-120,120,1,NO
2818,2323,2254,0.08107,-68,68,1,NO
2819,2254,2380,0.11074,-68,68,1,NO
2820,2256,2283,0.00744,-120,120,1,NO
2821,2287,2256,0.00992,-137,137,1,NO
2822,2258,2257,0.0001,-438,438,1,NO
2823,2257,2260,0.04298,-114,114,1,NO
2824,2262,2257,0.1157,-140,140,1,NO
2825,2258,2261,0.04298,-114,114,1,NO
2826,2261,2260,0.0001,-438,438,1,NO
2827,2271,2260,0.03769,-68,68,1,NO
2828,2331,2260,0.18273,-45,45,1,NO
2829,2266,2261,0.01372,-114,114,1,NO
2830,2272,2261,0.01752,-80,80,1,NO
2831,2365,2261,0.03769,-137,137,1,NO
2832,2270,2264,0.01372,-68,68,1,NO
2833,2264,2271,0.01736,-68,68,1,NO
2834,2355,2265,0.1281,-137,137,1,NO
2835,2265,2378,0.00496,-137,137,1,NO
2836,2272,2270,0.01372,-114,114,1,NO
2837,2274,2273,0.0001,-438,438,1,NO
2838,2310,2273,0.03066,-102,102,1,NO
2839,2376,2273,0.10413,-62,62,1,NO
2840,2277,2366,0.00066,-68,68,1,NO
2841,2280,2279,0.0001,-438,438,1,NO
2842,2281,2334,0.02149,-120,120,1,NO
2843,2338,2281,0.02149,-120,120,1,NO
2844,2283,2326,0.01074,-114,114,1,NO
2845,2285,2314,0.08612,-57,57,1,NO
2846,2288,2344,0.01074,-90,90,1,NO
2847,2288,2345,0.05455,-137,137,1,NO
2848,2310,2289,0.08994,-114,114,1,NO
2849,2291,2305,0.10995,-68,68,1,NO
2850,2308,2292,0.0514,-68,68,1,NO
2851,2327,2293,0.02479,-137,137,1,NO
2852,2293,2330,0.02372,-137,137,1,NO
2853,2336,2294,0.00727,-125,125,1,NO
2854,2379,2295,0.09339,-114,114,1,NO
2855,2304,2300,0.02066,-137,137,1,NO
2856,2300,2353,0.07322,-90,90,1,NO
2857,2354,2300,0.03636,-137,137,1,NO
2858,2303,2343,0.00702,-114,114,1,NO
2859,2305,2316,0.05279,-68,68,1,NO
2860,2312,2313,0.01264,-122,122,1,NO
2861,2319,2313,0.09339,-68,68,1,NO
2862,2313,2381,0.13182,-68,68,1,NO
2863,2329,2317,0.02314,-90,90,1,NO
2864,2317,2350,0.04711,-68,68,1,NO
2865,2318,2321,0.06529,-68,68,1,NO
2866,2374,2319,0.14628,-68,68,1,NO
2867,2321,2323,0.08512,-51,51,1,NO
2868,2322,2323,0.03306,-68,68,1,NO
2869,2323,2329,0.00826,-78,78,1,NO
2870,2323,2380,0.1919,-68,68,1,NO
2871,2359,2324,0.05223,-120,120,1,NO
2872,2324,2379,0.10942,-68,68,1,NO
2873,2326,2367,0.0165,-114,114,1,NO
2874,2340,2339,0.0001,-438,438,1,NO
2875,2342,2339,0.01355,-131,131,1,NO
2876,2343,2339,0.00992,-114,114,1,NO
2877,2342,2343,0.01793,-137,137,1,NO
2878,2344,2342,0.05736,-137,137,1,NO
2879,2347,2342,0.00744,-114,114,1,NO
2880,2347,2342,0.03488,-76,76,1,NO
2881,2348,2379,0.11405,-57,57,1,NO
2882,2350,2366,0.05427,-68,68,1,NO
2883,2353,2378,0.07438,-137,137,1,NO
2884,2354,2377,0.05686,-137,137,1,NO
2885,2358,2357,0.0001,-438,438,1,NO
2886,2357,2363,0.04132,-90,90,1,NO
2887,2357,2372,0.00744,-114,114,1,NO
2888,2357,2372,0.00744,-114,114,1,NO
2889,2358,2361,0.06,-137,137,1,NO
2890,2363,2360,0.01653,-90,90,1,NO
2891,2362,2361,0.0001,-438,438,1,NO
2892,2364,2367,0.00066,-114,114,1,NO
2893,2373,2372,0.0001,-438,438,1,NO
2894,2378,2377,0.0001,-438,438,1,NO
2895,2381,2380,0.0001,-438,438,1,NO
2896,2382,2381,0.03802,-114,114,1,NO
